"","estrato1","sex","age","oficio","relab","impa","maxEducLevel","college","regSalud","cotPension","totalHoursWorked","formal","cuentaPropia","microEmpresa","sizeFirm","y_total_m","ln_y","age2","Mujer"
"249","1","1",35,"98","1",859193.416666667,"5","1","1","1",72,"1","0","0","5",859193.4375,13.6637493647886,1225,0
"250","1","0",23,"55","1",911333.416666667,"5","1","1","1",48,"1","0","0","5",911333.4375,13.7226641218993,529,1
"251","1","0",21,"59","1",8e+05,"6","0","3","2",72,"0","0","0","4",8e+05,13.5923670066501,441,1
"252","2","0",41,"59","1",941333.416666667,"6","0","1","1",84,"1","0","0","4",1441333.5,14.1810792847068,1681,1
"253","2","1",54,"97","1",882333.416666667,"4","0","1","1",48,"1","0","0","3",882333.4375,13.6903253105993,2916,0
"254","4","1",23,"42","1",2166666.66666667,"6","0","1","1",48,"1","0","0","5",2166666.75,14.5887004846593,529,0
"255","4","1",27,"2","4",4600000,"6","0","1","1",48,"1","1","0","5",4600000,15.3415668614593,729,0
"256","2","1",57,"45","1",8e+05,"5","1","3","2",40,"0","0","1","2",8e+05,13.5923670066501,3249,0
"257","2","0",35,"87","4",660000,"6","0","1","1",60,"1","1","0","4",660000,13.3999951140026,1225,1
"258","5","0",33,"6","1",1e+07,"6","0","1","1",32,"1","0","0","5",1e+07,16.1180956509583,1089,1
"259","3","1",63,"98","3",6e+05,"5","1","2","2",40,"0","0","1","1",6e+05,13.3046849341983,3969,0
"260","5","1",41,"21","1",1.6e+07,"6","0","1","1",48,"1","0","0","5",1.6e+07,16.5880992802041,1681,0
"261","5","0",38,"30","1",8750000,"6","0","1","1",48,"1","0","0","5",8750000,15.9845642583338,1444,1
"262","5","1",28,"58","4",3500000,"6","0","1","1",40,"1","1","0","5",3500000,15.0682735264596,784,0
"263","3","1",45,"13","4",2163000,"5","1","1","1",45,"1","1","0","5",2163000,14.5870067049352,2025,0
"264","5","1",60,"21","1",0,"6","0","1","1",48,"1","0","0","5",8251111.09583333,15.9258584275254,3600,0
"265","3","0",49,"54","3",9e+05,"4","0","3","2",48,"0","0","1","1",9e+05,13.7101500423064,2401,1
"266","3","1",54,"3","1",2200000,"6","0","1","1",48,"1","0","0","5",2200000,14.6039679183285,2916,0
"267","3","1",27,"2","1",1383140,"6","0","1","1",50,"1","0","0","4",1383140,14.1398668347354,729,0
"268","3","1",47,"93","1",737717,"3","0","1","1",48,"1","0","0","4",737717,13.5113155612049,2209,0
"269","3","0",24,"19","1",1150000,"6","0","1","1",48,"1","0","0","4",1150000,13.9552725003394,576,1
"270","2","1",62,"81","1",9e+05,"3","0","1","1",48,"1","0","0","5",9e+05,13.7101500423064,3844,0
"271","2","1",44,"98","1",1120000,"5","1","1","1",60,"1","0","0","4",1120000,13.9288392432713,1936,0
"272","3","1",42,"21","1",2708333.33333333,"6","0","1","1",48,"1","0","0","5",2708333.25,14.8118439667427,1764,0
"273","2","1",63,"58","1",882333.416666667,"3","0","1","1",48,"1","0","0","5",882333.4375,13.6903253105993,3969,0
"274","2","0",33,"11","1",1166473.33333333,"6","0","1","1",48,"1","0","0","4",1166473.375,13.9694955454939,1089,1
"275","3","1",34,"8","4",6500000,"6","0","1","1",40,"1","1","0","4",6500000,15.6873127348659,1156,0
"276","3","0",34,"8","4",0,"6","0","1","1",20,"1","1","0","4",2297500,14.647332133212,1156,1
"277","3","0",50,"53","1",804383.666666667,"4","0","1","1",48,"1","0","0","4",804383.6875,13.597831657585,2500,1
"278","3","0",30,"13","1",1083333.33333333,"6","0","1","1",48,"1","0","0","4",1083333.375,13.8955533040993,900,1
"279","2","1",40,"98","1",1207423.66666667,"5","1","1","1",48,"1","0","0","5",1207423.625,14.0039994119909,1600,0
"280","2","0",34,"32","1",671373.333333333,"4","0","1","1",25,"1","0","1","2",671373.3125,13.4170806137062,1156,1
"281","2","0",46,"55","4",6e+05,"4","0","1","2",40,"0","1","1","1",6e+05,13.3046849341983,2116,1
"282","2","1",23,"85","1",920000,"5","1","1","2",48,"0","0","1","2",920000,13.7321289490252,529,0
"283","2","0",23,"37","1",882333.416666667,"6","0","1","1",55,"1","0","0","5",882333.4375,13.6903253105993,529,1
"284","2","0",38,"44","4",0,"6","0","1","2",52,"0","1","0","3",1592969.44704861,14.2811104092033,1444,1
"285","2","0",54,"45","4",3e+05,"4","0","3","2",54,"0","1","1","1",3e+05,12.6115377536383,2916,1
"286","2","0",37,"45","4",4e+05,"5","1","3","2",48,"0","1","1","1",4e+05,12.8992198260901,1369,1
"287","2","1",47,"99","4",9e+05,"3","0","3","2",77,"0","1","0","3",9e+05,13.7101500423064,2209,0
"288","2","0",45,"54","3",2e+05,"4","0","3","2",55,"0","0","1","1",2e+05,12.2060726455302,2025,1
"289","2","1",23,"98","4",1e+06,"4","0","1","2",66,"0","1","1","1",1e+06,13.8155105579643,529,0
"290","2","1",37,"81","4",1e+06,"4","0","3","2",70,"0","1","1","1",1e+06,13.8155105579643,1369,0
"291","2","0",40,"79","6",795690.488095238,"6","0","3","2",40,"0","0","1","2",788547.633928571,13.5779480943768,1600,1
"292","3","1",40,"2","4",7e+06,"6","0","1","1",60,"1","1","0","4",7e+06,15.7614207070196,1600,0
"293","3","0",37,"2","1",7583333.33333333,"6","0","1","1",51,"1","0","0","5",9183334,16.0329008774904,1369,1
"294","3","0",41,"39","1",975000,"5","1","1","1",48,"1","0","0","5",975000,13.79019274998,1681,1
"295","2","0",33,"51","5",1200000,"6","0","1","2",60,"0","0","1","2",1200000,13.9978321147582,1089,1
"296","2","0",26,"53","1",1462500,"5","1","1","1",48,"1","0","0","4",1462500,14.1956578580881,676,1
"297","3","1",29,"21","1",2845666.66666667,"6","0","1","1",48,"1","0","0","5",2845666.5,14.8613078687557,841,0
"298","3","0",28,"21","1",1279000,"6","0","1","1",48,"1","0","0","3",1279000,14.061589080561,784,1
"299","2","0",52,"45","4",7e+05,"2","0","1","2",42,"0","1","1","1",7e+05,13.4588356140255,2704,1
"300","2","1",30,"45","1",1549806.66666667,"5","1","1","2",42,"0","0","1","2",1549806.625,14.253640723048,900,0
"301","2","0",28,"21","4",1100000,"6","0","1","2",38,"0","1","0","5",1100000,13.9108207377686,784,1
"302","2","0",36,"55","4",480000,"3","0","3","2",30,"0","1","1","1",480000,13.0815413828841,1296,1
"303","2","1",37,"99","4",450000,"1","0","3","2",54,"0","1","1","1",450000,13.0170028617465,1369,0
"304","2","0",55,"55","4",536000,"3","0","3","2",24,"0","1","1","1",536000,13.1918894400529,3025,1
"305","2","1",28,"97","1",912523.666666667,"5","1","1","1",48,"1","0","0","5",912523.6875,13.723969323006,784,0
"306","2","0",22,"59","1",882523.666666667,"5","1","1","1",48,"1","0","1","2",882523.6875,13.6905409087891,484,1
"307","2","1",25,"39","1",1244473.33333333,"6","0","1","1",48,"1","0","0","5",1244473.375,14.0342230064267,625,0
"308","2","0",23,"38","1",7e+05,"6","0","3","2",48,"0","0","1","2",7e+05,13.4588356140255,529,1
"309","3","1",59,"12","2",10008333.3333333,"6","0","1","1",40,"1","0","0","5",10008333,16.1189286039566,3481,0
"310","3","1",25,"39","1",1600000,"6","0","1","1",48,"1","0","0","5",1600000,14.28551418721,625,0
"311","3","0",54,"11","2",7786666.66666667,"6","0","1","1",48,"1","0","0","5",7786666.5,15.8679234058521,2916,1
"312","3","1",67,"98","5",1800000,"4","0","1","2",60,"0","0","1","2",1800000,14.4032972228664,4489,0
"313","3","0",36,"11","1",1653000,"6","0","1","1",48,"1","0","0","5",1653000,14.3181023768032,1296,1
"314","3","1",41,"21","1",0,"6","0","1","1",48,"1","0","0","4",2362500,14.67523093835,1681,0
"315","3","0",48,"39","1",764383.666666667,"6","0","1","1",48,"1","0","0","4",764383.6875,13.5468251508537,2304,1
"316","3","0",52,"53","5",0,"5","1","1","2",80,"0","0","1","2",8e+05,13.5923670066501,2704,1
"317","3","1",40,"8","1",0,"6","0","1","1",48,"1","0","0","5",6280333.6,15.6529336580526,1600,0
"318","2","1",55,"53","4",1300000,"5","1","1","2",50,"0","1","1","2",1300000,14.0778748224318,3025,0
"319","2","0",50,"53","4",1e+06,"5","1","1","2",50,"0","1","1","2",1e+06,13.8155105579643,2500,1
"320","2","1",28,"13","4",8e+05,"6","0","1","1",40,"1","1","0","5",8e+05,13.5923670066501,784,0
"321","2","1",24,"3","4",1200000,"6","0","1","1",48,"1","1","0","5",1200000,13.9978321147582,576,0
"322","2","1",21,"53","4",1200000,"6","0","1","2",45,"0","1","1","1",1200000,13.9978321147582,441,0
"323","2","0",60,"55","1",882523.666666667,"4","0","1","1",48,"1","0","0","5",882523.6875,13.6905409087891,3600,1
"324","3","1",50,"58","2",4500000,"6","0","1","1",70,"1","0","0","5",4500000,15.3195879547405,2500,0
"325","3","0",48,"2","1",8e+06,"6","0","1","1",56,"1","0","0","5",8e+06,15.8949520996441,2304,1
"326","2","1",54,"98","1",1300000,"5","1","1","1",48,"1","0","0","5",1300000,14.0778748224318,2916,0
"327","3","1",39,"2","1",5e+06,"6","0","1","1",48,"1","0","0","5",5e+06,15.4249484703984,1521,0
"328","3","0",36,"19","1",3250000,"6","0","1","1",48,"1","0","0","5",3250000,14.9941655543059,1296,1
"329","3","1",38,"11","1",3033333.33333333,"6","0","1","1",45,"1","0","0","5",3033333.25,14.9251726553464,1444,0
"330","3","0",32,"6","1",3033333.33333333,"6","0","1","1",40,"1","0","0","5",3033333.25,14.9251726553464,1024,1
"331","2","0",59,"53","1",9e+05,"3","0","1","2",48,"0","0","0","3",9e+05,13.7101500423064,3481,1
"332","2","0",29,"80","4",3e+05,"6","0","3","2",10,"0","1","0","3",3e+05,12.6115377536383,841,1
"333","3","1",56,"59","1",1050000,"5","1","1","1",48,"1","0","0","5",1050000,13.8643007221337,3136,0
"334","3","0",61,"45","4",48000,"6","0","1","1",24,"1","1","1","1",48000,10.77895628989,3721,1
"335","3","0",57,"39","1",1600000,"5","1","1","1",48,"1","0","0","5",1600000,14.28551418721,3249,1
"336","3","0",23,"13","1",1333140,"6","0","1","1",48,"1","0","0","4",1333140,14.1030476199025,529,1
"337","4","1",62,"59","4",4e+05,"6","0","1","1",40,"1","1","1","1",4e+05,12.8992198260901,3844,0
"338","3","0",31,"53","1",857193.416666667,"5","1","1","2",70,"0","0","0","4",857193.4375,13.6614188868126,961,1
"339","3","0",21,"45","1",737717,"5","1","1","2",70,"0","0","0","3",737717,13.5113155612049,441,1
"340","3","1",60,"98","4",4e+06,"4","0","1","2",72,"0","1","1","1",4e+06,15.2018049190842,3600,0
"341","3","0",35,"97","1",829217,"6","0","1","1",60,"1","0","0","5",829217,13.628237161022,1225,1
"342","3","0",57,"13","1",0,"6","0","1","1",40,"1","0","0","4",2356431.3127625,14.6726588769315,3249,1
"343","3","1",75,"44","4",2e+06,"6","0","1","2",48,"0","1","1","1",2e+06,14.5086577385242,5625,0
"344","2","1",37,"12","2",3642500,"6","0","1","1",45,"1","0","0","5",3595500,15.0951936215247,1369,0
"345","2","0",40,"39","1",1500000,"6","0","1","2",44,"0","0","0","4",1700000,14.3461388090264,1600,1
"346","2","1",35,"51","1",812500,"5","1","1","2",65,"0","0","1","2",812500,13.607871193186,1225,0
"347","3","1",28,"84","1",0,"6","0","1","1",40,"0","0","1","2",1728827.96666667,14.3629542609682,784,0
"348","3","0",35,"12","4",0,"6","0","1","1",40,"1","1","0","5",4560000,15.3328331814906,1225,1
"349","2","1",45,"58","1",1200000,"4","0","1","1",48,"1","0","0","4",1200000,13.9978321147582,2025,0
"350","2","0",45,"55","1",8e+05,"4","0","1","1",48,"1","0","0","5",8e+05,13.5923670066501,2025,1
"351","2","1",19,"33","1",3e+05,"6","0","1","2",20,"0","0","0","4",3e+05,12.6115377536383,361,0
"352","4","1",49,"2","4",1700000,"6","0","1","2",28,"0","1","1","1",1700000,14.3461388090264,2401,0
"353","4","0",40,"3","1",820857,"6","0","1","1",40,"1","0","0","3",820857,13.6181041954319,1600,1
"354","4","0",37,"17","4",5e+05,"6","0","3","2",42,"0","1","1","1",5e+05,13.1223633774043,1369,1
"355","2","1",47,"97","1",1023140,"5","1","1","1",48,"1","0","0","5",1023140,13.8383868879652,2209,0
"356","2","0",43,"45","4",1800000,"5","1","1","1",48,"1","1","1","1",1800000,14.4032972228664,1849,1
"357","4","1",55,"12","1",0,"6","0","1","1",55,"1","0","0","4",4544729.86428571,15.3294788480266,3025,0
"358","4","0",48,"21","1",0,"6","0","1","1",40,"1","0","0","5",5512718.55714286,15.5225684455056,2304,1
"359","3","0",48,"45","1",750000,"4","0","3","2",40,"0","0","1","2",750000,13.5278284855125,2304,1
"360","3","0",56,"45","4",9e+05,"4","0","1","2",35,"0","1","1","1",9e+05,13.7101500423064,3136,1
"361","3","0",35,"77","1",2708333.33333333,"6","0","1","1",48,"1","0","0","5",2708333.25,14.8118439667427,1225,1
"362","2","1",38,"58","2",1497000,"5","1","2","1",56,"1","0","0","5",1450000,14.1870741143968,1444,0
"363","4","1",53,"12","2",3924166.66666667,"6","0","1","1",40,"1","0","0","5",3924166.75,15.1826645936677,2809,0
"364","4","1",56,"84","4",3e+06,"6","0","1","1",48,"1","1","1","1",3e+06,14.9141228466324,3136,0
"365","4","1",56,"85","4",1500000,"5","1","1","2",48,"0","1","1","1",1500000,14.2209756660724,3136,0
"366","4","0",58,"54","3",737717,"2","0","1","1",48,"1","0","1","1",737717,13.5113155612049,3364,1
"367","2","1",66,"58","1",803140,"2","0","1","1",48,"1","0","1","2",803140,13.5962843239341,4356,0
"368","4","1",50,"21","1",8e+06,"6","0","1","1",55,"1","0","0","5",8e+06,15.8949520996441,2500,0
"369","4","0",51,"33","2",2925000,"6","0","1","1",48,"1","0","0","5",2925000,14.8888050386481,2601,1
"370","3","0",29,"45","4",0,"6","0","1","1",25,"1","1","1","1",993809.828125,13.809301147541,841,1
"371","3","1",20,"59","4",1e+06,"5","1","1","2",32,"0","1","1","1",1e+06,13.8155105579643,400,0
"372","3","1",62,"79","1",40000,"5","1","3","2",18,"0","0","1","2",40000,10.5966347330961,3844,0
"373","3","0",57,"54","3",144000,"4","0","3","2",18,"0","0","1","1",144000,11.8775685785581,3249,1
"374","3","0",28,"80","1",440000,"5","1","3","2",16,"0","0","1","2",440000,12.9945300058944,784,1
"375","3","1",54,"93","4",2500000,"4","0","1","2",48,"0","1","1","1",2500000,14.7318012898384,2916,0
"376","3","0",32,"13","2",3216666.66666667,"6","0","2","1",48,"1","0","0","5",3216666.75,14.9838562105538,1024,1
"377","2","0",43,"41","4",0,"4","0","3","2",90,"0","1","1","2",3e+05,12.6115377536383,1849,1
"378","2","1",23,"45","6",866666.666666667,"6","0","1","2",6,"0","0","1","2",866666.65625,13.6724097023044,529,0
"379","2","0",22,"45","6",784299.25,"6","0","1","2",6,"0","0","1","2",784299.25,13.5725459229336,484,1
"380","2","0",19,"45","6",310000,"6","0","1","2",28,"0","0","1","2",333333.333333333,12.7168982692962,361,1
"381","2","1",26,"95","1",1e+06,"5","1","1","2",54,"0","0","1","2",1e+06,13.8155105579643,676,0
"382","2","0",36,"54","3",820857,"3","0","1","1",45,"1","0","1","1",820857,13.6181041954319,1296,1
"383","1","0",64,"45","4",60000,"3","0","3","2",84,"0","1","1","2",60000,11.0020998412042,4096,1
"384","1","1",37,"95","1",820857,"5","1","1","1",48,"1","0","0","4",820857,13.6181041954319,1369,0
"385","1","1",58,"41","4",60000,"2","0","3","2",30,"0","1","1","2",60000,11.0020998412042,3364,0
"386","1","1",25,"84","1",1e+06,"3","0","3","2",50,"0","0","0","5",1e+06,13.8155105579643,625,0
"387","2","0",28,"39","1",3e+05,"6","0","3","2",15,"0","0","0","4",3e+05,12.6115377536383,784,1
"388","1","1",50,"93","4",1200000,"4","0","3","2",40,"0","1","1","1",1200000,13.9978321147582,2500,0
"389","2","0",55,"55","4",8e+05,"4","0","3","1",48,"0","1","1","1",8e+05,13.5923670066501,3025,1
"390","2","1",27,"33","1",8e+05,"6","0","1","1",48,"1","0","0","4",8e+05,13.5923670066501,729,0
"391","2","0",19,"33","1",737717,"6","0","1","2",48,"0","0","0","5",737717,13.5113155612049,361,1
"392","3","0",37,"45","1",800217,"5","1","1","1",48,"1","0","1","2",800217,13.5926382198684,1369,1
"393","1","1",23,"87","1",1200000,"5","1","1","1",48,"1","0","0","5",1200000,13.9978321147582,529,0
"394","3","0",48,"55","1",820857,"4","0","1","1",48,"1","0","0","5",820857,13.6181041954319,2304,1
"395","3","0",47,"97","1",882333.416666667,"5","1","1","1",48,"1","0","0","5",882333.4375,13.6903253105993,2209,1
"396","3","1",33,"53","1",6e+05,"5","1","3","2",48,"0","0","0","3",6e+05,13.3046849341983,1089,0
"397","3","0",33,"53","1",5e+05,"5","1","3","2",48,"0","0","0","3",5e+05,13.1223633774043,1089,1
"398","3","1",47,"87","1",650000,"4","0","3","2",48,"0","0","1","2",650000,13.3847276418718,2209,0
"399","2","0",54,"54","3",729000,"3","0","1","1",40,"1","0","1","1",729000,13.4994290109908,2916,1
"400","1","1",22,"45","4",9e+05,"5","1","1","2",40,"0","1","1","1",9e+05,13.7101500423064,484,0
"401","2","1",35,"95","1",1183140,"5","1","1","1",48,"1","0","0","4",1183140,13.9836824791538,1225,0
"402","2","1",31,"39","1",820857,"4","0","1","1",48,"1","0","0","4",820857,13.6181041954319,961,0
"403","1","1",32,"87","1",1112140,"6","0","1","1",48,"1","0","1","2",1112140,13.9217966451486,1024,0
"404","3","1",67,"85","1",0,"3","0","1","3",48,"1","0","0","5",1e+05,11.5129254649702,4489,0
"405","3","0",57,"12","4",2500000,"6","0","1","2",20,"0","1","1","1",2500000,14.7318012898384,3249,1
"406","3","1",30,"16","1",1400000,"6","0","1","1",40,"1","0","1","2",1400000,14.1519827945855,900,0
"407","1","1",47,"45","4",350000,"5","1","3","2",35,"0","1","1","1",350000,12.7656884334656,2209,0
"408","3","1",45,"98","4",6e+05,"5","1","1","2",30,"0","1","1","1",6e+05,13.3046849341983,2025,0
"409","2","1",52,"85","5",1e+06,"6","0","1","2",48,"0","0","1","2",1e+06,13.8155105579643,2704,0
"410","2","0",41,"84","1",779000,"5","1","1","2",48,"0","0","1","2",779000,13.5657663248529,1681,1
"411","3","0",34,"53","1",720000,"4","0","1","1",48,"1","0","1","2",720000,13.4870064909922,1156,1
"412","3","1",23,"59","4",4e+05,"6","0","1","2",20,"0","1","1","1",4e+05,12.8992198260901,529,0
"413","2","1",32,"95","1",820857,"5","1","1","1",48,"1","0","1","2",820857,13.6181041954319,1024,0
"414","3","1",32,"97","1",2466473.33333333,"6","0","1","1",72,"1","0","0","5",2106473.25,14.5605256615311,1024,0
"415","3","0",28,"33","1",827523.666666667,"6","0","1","1",40,"1","0","0","5",827523.6875,13.6261930112013,784,1
"416","1","1",35,"58","1",1375140,"5","1","1","1",48,"1","0","0","5",1375140,14.1340661020815,1225,0
"417","1","0",34,"54","3",480000,"2","0","3","2",27,"0","0","1","1",480000,13.0815413828841,1156,1
"418","3","1",27,"44","1",882333.416666667,"6","0","1","1",36,"1","0","0","5",882333.4375,13.6903253105993,729,0
"419","3","0",30,"13","2",2812500,"6","0","2","1",30,"1","0","0","5",2812500,14.8495843254948,900,1
"420","3","1",47,"45","1",2656000,"6","0","1","1",50,"1","0","0","5",2656000,14.7923317895785,2209,0
"421","3","0",39,"39","4",2e+06,"6","0","1","2",40,"0","1","1","1",2e+06,14.5086577385242,1521,1
"422","3","1",46,"81","4",2e+06,"4","0","3","2",48,"0","1","1","1",2e+06,14.5086577385242,2116,0
"423","3","0",36,"79","4",550000,"5","1","3","2",48,"0","1","1","1",550000,13.2176735572087,1296,1
"424","1","0",61,"45","1",3e+05,"3","0","3","2",40,"0","0","1","2",3e+05,12.6115377536383,3721,1
"425","1","1",37,"81","1",737717,"4","0","3","2",60,"0","0","1","2",737717,13.5113155612049,1369,0
"426","1","1",36,"45","1",737717,"6","0","3","2",56,"0","0","1","1",737717,13.5113155612049,1296,0
"427","1","0",22,"54","3",8e+05,"5","1","1","2",36,"0","0","1","1",8e+05,13.5923670066501,484,1
"428","2","1",45,"58","1",737717,"5","1","1","1",60,"1","0","0","5",737717,13.5113155612049,2025,0
"429","2","1",42,"98","5",3e+06,"2","0","1","1",130,"1","0","1","2",3e+06,14.9141228466324,1764,0
"430","2","0",23,"45","4",350000,"6","0","1","2",40,"0","1","1","1",350000,12.7656884334656,529,1
"431","2","0",33,"59","1",1708140,"5","1","1","1",45,"1","0","0","5",1708140,14.3509156171846,1089,1
"432","2","1",64,"41","4",8e+05,"3","0","3","2",63,"0","1","0","3",8e+05,13.5923670066501,4096,0
"433","2","1",45,"84","4",2e+06,"5","1","1","2",48,"0","1","1","1",2e+06,14.5086577385242,2025,0
"434","2","0",44,"33","1",793383.666666667,"5","1","1","1",48,"1","0","0","4",793383.6875,13.584062226604,1936,1
"435","2","0",33,"39","1",650000,"5","1","1","1",24,"1","0","0","5",650000,13.3847276418718,1089,1
"436","2","1",39,"98","4",2e+06,"4","0","1","2",24,"0","1","1","2",2e+06,14.5086577385242,1521,0
"437","2","1",35,"81","4",2e+06,"6","0","3","2",74,"0","1","1","1",2e+06,14.5086577385242,1225,0
"438","3","0",42,"39","1",879857,"5","1","1","1",48,"1","0","0","5",879857,13.6875146732498,1764,1
"439","3","1",40,"41","4",8e+05,"6","0","3","2",35,"0","1","1","2",8e+05,13.5923670066501,1600,0
"440","1","1",24,"42","1",962740,"4","0","1","1",84,"1","0","0","5",962740,13.7775386647107,576,0
"441","1","0",27,"55","4",1200000,"3","0","1","2",36,"0","1","1","1",1200000,13.9978321147582,729,1
"442","3","0",48,"55","4",8e+05,"2","0","1","2",48,"0","1","1","1",8e+05,13.5923670066501,2304,1
